,user_id,report_time,update_time,kwh,appliance_kwh
14056,user_351,2024-05-08 00:00:00,2024-05-09 00:00:00,5.37,"0.045,0.1409,0.0456,0.0523,0.0044"
14057,user_352,2024-05-08 00:00:00,2024-05-09 00:00:00,13.74,"0.0371,0.1178,0.067,0.0475,0.0032"
14058,user_353,2024-05-08 00:00:00,2024-05-09 00:00:00,10.53,"0.0471,0.1472,0.0868,0.0496,0.0062"
14059,user_628,2024-05-08 00:00:00,2024-05-09 00:00:00,8.28,"0.0398,0.1273,0.0533,0.0,0.0034"
14060,user_354,2024-05-08 00:00:00,2024-05-09 00:00:00,11.93,"0.0448,0.1379,0.0557,0.0508,0.0042"
14061,user_663,2024-05-08 00:00:00,2024-05-09 00:00:00,16.41,"0.0252,0.092,0.0744,0.0389,0.0016"
14062,user_355,2024-05-08 00:00:00,2024-05-09 00:00:00,6.18,"0.0481,0.151,0.0475,0.0548,0.0049"
14063,user_582,2024-05-08 00:00:00,2024-05-09 00:00:00,2.43,"0.0675,0.2389,0.0731,0.0,0.0127"
14064,user_356,2024-05-08 00:00:00,2024-05-09 00:00:00,9.68,"0.0386,0.1257,0.0509,0.0458,0.0033"
14065,user_535,2024-05-08 00:00:00,2024-05-09 00:00:00,0.93,"0.032,0.1084,0.0662,0.043,0.0026"
14066,user_357,2024-05-08 00:00:00,2024-05-09 00:00:00,7.01,"0.0427,0.1351,0.075,0.0,0.0051"
14067,user_610,2024-05-08 00:00:00,2024-05-09 00:00:00,4.43,"0.0579,0.268,0.0373,0.0633,0.0048"
14068,user_359,2024-05-08 00:00:00,2024-05-09 00:00:00,7.84,"0.0483,0.1466,0.0596,0.0547,0.0045"
14069,user_360,2024-05-08 00:00:00,2024-05-09 00:00:00,6.81,"0.0322,0.1147,0.1006,0.0398,0.0057"
14070,user_544,2024-05-08 00:00:00,2024-05-09 00:00:00,6.46,"0.0474,0.146,0.0463,0.0574,0.0051"
14071,user_361,2024-05-08 00:00:00,2024-05-09 00:00:00,5.16,"0.0416,0.1363,0.0856,0.0507,0.008"
14072,user_362,2024-05-08 00:00:00,2024-05-09 00:00:00,4.3,"0.0594,0.2105,0.0556,0.0664,0.009"
14073,user_583,2024-05-08 00:00:00,2024-05-09 00:00:00,4.82,"0.0585,0.2738,0.04,0.0572,0.0042"
14074,user_664,2024-05-08 00:00:00,2024-05-09 00:00:00,8.93,"0.0462,0.1393,0.0578,0.0526,0.0041"
14075,user_584,2024-05-08 00:00:00,2024-05-09 00:00:00,10.84,"0.0,0.1178,0.0642,0.0473,0.003"
14076,user_363,2024-05-08 00:00:00,2024-05-09 00:00:00,12.55,"0.0428,0.1295,0.0647,0.0502,0.0038"
14077,user_364,2024-05-08 00:00:00,2024-05-09 00:00:00,8.0,"0.0397,0.1272,0.0685,0.0472,0.0042"
14078,user_677,2024-05-08 00:00:00,2024-05-09 00:00:00,11.17,"0.0,0.1399,0.062,0.0,0.0042"
14079,user_365,2024-05-08 00:00:00,2024-05-09 00:00:00,7.01,"0.0527,0.1899,0.0475,0.0567,0.0052"
14080,user_546,2024-05-08 00:00:00,2024-05-09 00:00:00,4.18,"0.0642,0.2558,0.0441,0.0883,0.0077"
14081,user_366,2024-05-08 00:00:00,2024-05-09 00:00:00,4.11,"0.0484,0.2249,0.0366,0.0,0.0035"
14082,user_367,2024-05-08 00:00:00,2024-05-09 00:00:00,19.54,"0.02,0.0732,0.0777,0.0331,0.0011"
14083,user_368,2024-05-08 00:00:00,2024-05-09 00:00:00,12.38,"0.0411,0.1227,0.0727,0.0473,0.004"
14084,user_369,2024-05-08 00:00:00,2024-05-09 00:00:00,18.46,"0.0191,0.0775,0.1209,0.028,0.0028"
14085,user_611,2024-05-08 00:00:00,2024-05-09 00:00:00,6.44,"0.0506,0.1509,0.0504,0.0,0.0055"
14086,user_370,2024-05-08 00:00:00,2024-05-09 00:00:00,4.03,"0.0562,0.2445,0.0474,0.0574,0.0055"
14087,user_371,2024-05-08 00:00:00,2024-05-09 00:00:00,9.73,"0.0361,0.0,0.0558,0.0,0.003"
14088,user_372,2024-05-08 00:00:00,2024-05-09 00:00:00,10.09,"0.0385,0.1262,0.0744,0.0456,0.0046"
14089,user_697,2024-05-08 00:00:00,2024-05-09 00:00:00,8.33,"0.0435,0.1349,0.0529,0.0502,0.0038"
14090,user_629,2024-05-08 00:00:00,2024-05-09 00:00:00,19.78,"0.0243,0.0894,0.0866,0.0364,0.002"
14091,user_649,2024-05-08 00:00:00,2024-05-09 00:00:00,2.81,"0.0757,0.2589,0.0541,0.0761,0.0092"
14092,user_373,2024-05-08 00:00:00,2024-05-09 00:00:00,3.58,"0.0548,0.2259,0.0432,0.0653,0.006"
14093,user_547,2024-05-08 00:00:00,2024-05-09 00:00:00,5.35,"0.0243,0.0968,0.11,0.0282,0.0035"
14094,user_612,2024-05-08 00:00:00,2024-05-09 00:00:00,5.69,"0.0307,0.1061,0.0471,0.0373,0.0032"
14095,user_374,2024-05-08 00:00:00,2024-05-09 00:00:00,8.59,"0.0211,0.0874,0.0776,0.0291,0.0028"
14096,user_375,2024-05-08 00:00:00,2024-05-09 00:00:00,2.01,"0.0472,0.1465,0.0889,0.0496,0.0062"
14097,user_376,2024-05-08 00:00:00,2024-05-09 00:00:00,7.52,"0.0511,0.1493,0.0542,0.0,0.0058"
14098,user_630,2024-05-08 00:00:00,2024-05-09 00:00:00,3.48,"0.0651,0.2757,0.0462,0.0615,0.0049"
14099,user_377,2024-05-08 00:00:00,2024-05-09 00:00:00,9.63,"0.0432,0.1358,0.0484,0.05,0.004"
14100,user_613,2024-05-08 00:00:00,2024-05-09 00:00:00,4.05,"0.0644,0.2575,0.0403,0.0,0.0079"
14101,user_650,2024-05-08 00:00:00,2024-05-09 00:00:00,6.12,"0.0559,0.172,0.0486,0.0644,0.007"
14102,user_631,2024-05-08 00:00:00,2024-05-09 00:00:00,5.21,"0.0526,0.1505,0.0694,0.0,0.0085"
14103,user_378,2024-05-08 00:00:00,2024-05-09 00:00:00,2.24,"0.0718,0.2519,0.0654,0.0726,0.0116"
14104,user_379,2024-05-08 00:00:00,2024-05-09 00:00:00,2.53,"0.0873,0.2551,0.1002,0.0868,0.0294"
14105,user_698,2024-05-08 00:00:00,2024-05-09 00:00:00,12.38,"0.036,0.1182,0.0707,0.0,0.0036"
14106,user_380,2024-05-08 00:00:00,2024-05-09 00:00:00,7.59,"0.0551,0.1767,0.0443,0.0636,0.0066"
14107,user_382,2024-05-08 00:00:00,2024-05-09 00:00:00,1.92,"0.0,0.2724,0.0548,0.0,0.014"
14108,user_383,2024-05-08 00:00:00,2024-05-09 00:00:00,19.79,"0.0223,0.0798,0.088,0.0325,0.0017"
14109,user_384,2024-05-08 00:00:00,2024-05-09 00:00:00,4.08,"0.0,0.1741,0.1082,0.0542,0.0159"
14110,user_385,2024-05-08 00:00:00,2024-05-09 00:00:00,8.15,"0.0388,0.1329,0.1029,0.0428,0.0073"
14111,user_585,2024-05-08 00:00:00,2024-05-09 00:00:00,5.79,"0.0417,0.1366,0.0417,0.0542,0.0045"
14112,user_387,2024-05-08 00:00:00,2024-05-09 00:00:00,5.07,"0.0553,0.2182,0.041,0.0681,0.0054"
14113,user_699,2024-05-08 00:00:00,2024-05-09 00:00:00,1.86,"0.0857,0.2689,0.0557,0.0747,0.0119"
14114,user_388,2024-05-08 00:00:00,2024-05-09 00:00:00,5.37,"0.061,0.2035,0.0455,0.068,0.0078"
14115,user_389,2024-05-08 00:00:00,2024-05-09 00:00:00,2.84,"0.0543,0.2417,0.0388,0.0682,0.0047"
14116,user_586,2024-05-08 00:00:00,2024-05-09 00:00:00,4.67,"0.0574,0.2196,0.0435,0.0,0.0066"
14117,user_566,2024-05-08 00:00:00,2024-05-09 00:00:00,13.48,"0.0256,0.09,0.0937,0.0,0.0023"
14118,user_390,2024-05-08 00:00:00,2024-05-09 00:00:00,10.4,"0.015,0.0711,0.0722,0.0204,0.0012"
14119,user_614,2024-05-08 00:00:00,2024-05-09 00:00:00,11.67,"0.0359,0.1156,0.0667,0.0468,0.0029"
14120,user_391,2024-05-08 00:00:00,2024-05-09 00:00:00,20.77,"0.0,0.0893,0.0765,0.0,0.0015"
14121,user_392,2024-05-08 00:00:00,2024-05-09 00:00:00,5.56,"0.0467,0.1586,0.0635,0.053,0.0078"
14122,user_393,2024-05-08 00:00:00,2024-05-09 00:00:00,3.76,"0.048,0.2071,0.0388,0.0585,0.004"
14123,user_549,2024-05-08 00:00:00,2024-05-09 00:00:00,10.49,"0.0,0.0958,0.0682,0.0392,0.0018"
14124,user_395,2024-05-08 00:00:00,2024-05-09 00:00:00,6.22,"0.035,0.129,0.1052,0.0367,0.0081"
14125,user_396,2024-05-08 00:00:00,2024-05-09 00:00:00,28.67,"0.0119,0.0532,0.1334,0.0,0.0023"
14126,user_397,2024-05-08 00:00:00,2024-05-09 00:00:00,3.9,"0.0511,0.2359,0.038,0.0,0.0039"
14127,user_651,2024-05-08 00:00:00,2024-05-09 00:00:00,6.46,"0.0452,0.1415,0.047,0.0561,0.0047"
14128,user_398,2024-05-08 00:00:00,2024-05-09 00:00:00,7.86,"0.0453,0.1447,0.1014,0.0473,0.0072"
14129,user_399,2024-05-08 00:00:00,2024-05-09 00:00:00,4.4,"0.0546,0.2527,0.0386,0.0652,0.0042"
14130,user_400,2024-05-08 00:00:00,2024-05-09 00:00:00,3.84,"0.0608,0.221,0.0425,0.0746,0.007"
14131,user_700,2024-05-08 00:00:00,2024-05-09 00:00:00,1.16,"0.1122,0.2554,0.0979,0.1093,0.0473"
14132,user_615,2024-05-08 00:00:00,2024-05-09 00:00:00,12.37,"0.0265,0.0927,0.0682,0.0382,0.0017"
14133,user_402,2024-05-08 00:00:00,2024-05-09 00:00:00,2.95,"0.0756,0.2804,0.0501,0.0677,0.0076"
14134,user_403,2024-05-08 00:00:00,2024-05-09 00:00:00,1.43,"0.1208,0.2127,0.1133,0.1112,0.0734"
14135,user_404,2024-05-08 00:00:00,2024-05-09 00:00:00,1.54,"0.0965,0.2684,0.0648,0.0895,0.0191"
14136,user_652,2024-05-08 00:00:00,2024-05-09 00:00:00,4.0,"0.0,0.2701,0.0444,0.0627,0.0045"
14137,user_405,2024-05-08 00:00:00,2024-05-09 00:00:00,5.09,"0.0568,0.2476,0.0381,0.0718,0.0052"
14138,user_556,2024-05-08 00:00:00,2024-05-09 00:00:00,8.86,"0.0249,0.0967,0.0693,0.034,0.0"
14139,user_406,2024-05-08 00:00:00,2024-05-09 00:00:00,3.24,"0.0652,0.2631,0.0415,0.0727,0.0068"
14140,user_407,2024-05-08 00:00:00,2024-05-09 00:00:00,1.67,"0.1013,0.2606,0.0803,0.089,0.0271"
14141,user_701,2024-05-08 00:00:00,2024-05-09 00:00:00,3.05,"0.0908,0.2667,0.0516,0.0,0.0202"
14142,user_587,2024-05-08 00:00:00,2024-05-09 00:00:00,8.26,"0.0379,0.1232,0.0545,0.0462,0.0032"
14143,user_408,2024-05-08 00:00:00,2024-05-09 00:00:00,11.18,"0.0186,0.0774,0.0766,0.0277,0.002"
14144,user_409,2024-05-08 00:00:00,2024-05-09 00:00:00,6.49,"0.0518,0.2222,0.0385,0.0,0.0044"
14145,user_410,2024-05-08 00:00:00,2024-05-09 00:00:00,3.25,"0.0612,0.2532,0.0476,0.0721,0.0055"
14146,user_411,2024-05-08 00:00:00,2024-05-09 00:00:00,3.67,"0.0,0.2551,0.0388,0.0718,0.0061"
14147,user_412,2024-05-08 00:00:00,2024-05-09 00:00:00,4.56,"0.0532,0.1555,0.0536,0.0659,0.0066"
14148,user_534,2024-05-08 00:00:00,2024-05-09 00:00:00,1.83,"0.0819,0.2643,0.0565,0.0803,0.0119"
14149,user_632,2024-05-08 00:00:00,2024-05-09 00:00:00,13.89,"0.0349,0.1138,0.0674,0.0,0.0028"
14150,user_414,2024-05-08 00:00:00,2024-05-09 00:00:00,6.41,"0.0519,0.1522,0.0534,0.0633,0.0061"
14151,user_415,2024-05-08 00:00:00,2024-05-09 00:00:00,4.75,"0.0569,0.217,0.0425,0.0,0.0059"
14152,user_416,2024-05-08 00:00:00,2024-05-09 00:00:00,5.7,"0.0501,0.1741,0.046,0.0564,0.005"
14153,user_588,2024-05-08 00:00:00,2024-05-09 00:00:00,2.82,"0.0749,0.2697,0.0521,0.0703,0.0079"
14154,user_418,2024-05-08 00:00:00,2024-05-09 00:00:00,5.28,"0.0417,0.1434,0.0405,0.0639,0.0054"
14155,user_665,2024-05-08 00:00:00,2024-05-09 00:00:00,8.36,"0.0449,0.1362,0.0572,0.052,0.0039"
14156,user_678,2024-05-08 00:00:00,2024-05-09 00:00:00,3.51,"0.0584,0.2667,0.0459,0.0562,0.0045"
14157,user_679,2024-05-08 00:00:00,2024-05-09 00:00:00,7.29,"0.0487,0.1445,0.0548,0.057,0.0048"
14158,user_420,2024-05-08 00:00:00,2024-05-09 00:00:00,4.26,"0.057,0.2552,0.0395,0.0,0.0048"
14159,user_421,2024-05-08 00:00:00,2024-05-09 00:00:00,10.49,"0.044,0.1339,0.0577,0.0515,0.0038"
14160,user_680,2024-05-08 00:00:00,2024-05-09 00:00:00,0.37,"0.0986,0.2599,0.097,0.0956,0.0368"
14161,user_422,2024-05-08 00:00:00,2024-05-09 00:00:00,10.79,"0.0282,0.1038,0.0897,0.037,0.0045"
14162,user_423,2024-05-08 00:00:00,2024-05-09 00:00:00,24.79,"0.0137,0.0553,0.1097,0.0225,0.0009"
14163,user_424,2024-05-08 00:00:00,2024-05-09 00:00:00,6.15,"0.0466,0.1487,0.0426,0.0608,0.0055"
14164,user_425,2024-05-08 00:00:00,2024-05-09 00:00:00,3.22,"0.0592,0.2499,0.041,0.0804,0.0059"
14165,user_616,2024-05-08 00:00:00,2024-05-09 00:00:00,2.49,"0.0,0.2807,0.039,0.0821,0.0137"
14166,user_426,2024-05-08 00:00:00,2024-05-09 00:00:00,25.43,"0.0096,0.0401,0.0996,0.019,0.0002"
14167,user_427,2024-05-08 00:00:00,2024-05-09 00:00:00,6.59,"0.0508,0.1476,0.057,0.0699,0.0063"
14168,user_428,2024-05-08 00:00:00,2024-05-09 00:00:00,7.28,"0.0462,0.1398,0.054,0.0539,0.0042"
14169,user_429,2024-05-08 00:00:00,2024-05-09 00:00:00,4.57,"0.055,0.2208,0.037,0.0,0.0052"
14170,user_430,2024-05-08 00:00:00,2024-05-09 00:00:00,10.12,"0.0307,0.1091,0.0821,0.0393,0.0041"
14171,user_431,2024-05-08 00:00:00,2024-05-09 00:00:00,2.38,"0.111,0.2724,0.0566,0.0868,0.0308"
14172,user_666,2024-05-08 00:00:00,2024-05-09 00:00:00,3.56,"0.0552,0.2593,0.042,0.0607,0.0036"
14173,user_432,2024-05-08 00:00:00,2024-05-09 00:00:00,4.33,"0.0566,0.1761,0.0524,0.0648,0.0094"
14174,user_653,2024-05-08 00:00:00,2024-05-09 00:00:00,15.75,"0.0264,0.0954,0.0837,0.0373,0.0026"
14175,user_433,2024-05-08 00:00:00,2024-05-09 00:00:00,3.67,"0.0598,0.196,0.0762,0.0,0.0132"
14176,user_434,2024-05-08 00:00:00,2024-05-09 00:00:00,9.38,"0.0417,0.1287,0.0594,0.0501,0.0035"
14177,user_617,2024-05-08 00:00:00,2024-05-09 00:00:00,3.63,"0.0624,0.0,0.0811,0.0658,0.0147"
14178,user_435,2024-05-08 00:00:00,2024-05-09 00:00:00,5.26,"0.0602,0.191,0.045,0.0708,0.0079"
14179,user_436,2024-05-08 00:00:00,2024-05-09 00:00:00,5.26,"0.0526,0.1987,0.0437,0.0593,0.0052"
14180,user_589,2024-05-08 00:00:00,2024-05-09 00:00:00,8.68,"0.0,0.1244,0.0681,0.0477,0.0038"
14181,user_437,2024-05-08 00:00:00,2024-05-09 00:00:00,1.7,"0.1121,0.2739,0.0589,0.0825,0.0306"
14182,user_438,2024-05-08 00:00:00,2024-05-09 00:00:00,18.9,"0.0244,0.09,0.0824,0.0348,0.0027"
14183,user_439,2024-05-08 00:00:00,2024-05-09 00:00:00,3.72,"0.0531,0.2137,0.0428,0.0668,0.0054"
14184,user_440,2024-05-08 00:00:00,2024-05-09 00:00:00,5.14,"0.0324,0.1155,0.06,0.036,0.004"
14185,user_441,2024-05-08 00:00:00,2024-05-09 00:00:00,2.38,"0.0855,0.282,0.056,0.071,0.0111"
14186,user_442,2024-05-08 00:00:00,2024-05-09 00:00:00,7.13,"0.0475,0.1445,0.0505,0.0549,0.0046"
14187,user_443,2024-05-08 00:00:00,2024-05-09 00:00:00,10.18,"0.0477,0.1446,0.0538,0.0533,0.0042"
14188,user_444,2024-05-08 00:00:00,2024-05-09 00:00:00,3.3,"0.0761,0.2898,0.0462,0.0,0.008"
14189,user_567,2024-05-08 00:00:00,2024-05-09 00:00:00,5.32,"0.0526,0.1583,0.0461,0.0672,0.0066"
14190,user_445,2024-05-08 00:00:00,2024-05-09 00:00:00,7.6,"0.0207,0.0842,0.0503,0.0303,0.0024"
14191,user_551,2024-05-08 00:00:00,2024-05-09 00:00:00,6.27,"0.0,0.1698,0.047,0.0589,0.0062"
14192,user_446,2024-05-08 00:00:00,2024-05-09 00:00:00,1.84,"0.0951,0.2637,0.0574,0.0831,0.0189"
14193,user_448,2024-05-08 00:00:00,2024-05-09 00:00:00,8.12,"0.0486,0.154,0.0783,0.0505,0.0062"
14194,user_706,2024-05-08 00:00:00,2024-05-09 00:00:00,2.26,"0.0749,0.2584,0.0524,0.077,0.0094"
14195,user_681,2024-05-08 00:00:00,2024-05-09 00:00:00,0.57,"0.0466,0.1457,0.0883,0.0,0.0062"
14196,user_450,2024-05-08 00:00:00,2024-05-09 00:00:00,3.31,"0.062,0.2568,0.0393,0.0713,0.0064"
14197,user_401,2024-05-08 00:00:00,2024-05-09 00:00:00,4.28,"0.0584,0.1994,0.0996,0.0571,0.0132"
14198,user_633,2024-05-08 00:00:00,2024-05-09 00:00:00,7.27,"0.0369,0.1206,0.0566,0.0459,0.003"
14199,user_568,2024-05-08 00:00:00,2024-05-09 00:00:00,3.1,"0.0728,0.2804,0.0536,0.0,0.0097"
14200,user_451,2024-05-08 00:00:00,2024-05-09 00:00:00,4.73,"0.0585,0.229,0.0572,0.0583,0.0071"
14201,user_654,2024-05-08 00:00:00,2024-05-09 00:00:00,4.53,"0.0559,0.1901,0.0441,0.0684,0.0063"
14202,user_452,2024-05-08 00:00:00,2024-05-09 00:00:00,11.57,"0.0402,0.1241,0.0653,0.0486,0.0036"
14203,user_655,2024-05-08 00:00:00,2024-05-09 00:00:00,6.25,"0.0486,0.1489,0.0461,0.0,0.0054"
14204,user_453,2024-05-08 00:00:00,2024-05-09 00:00:00,12.02,"0.0373,0.1187,0.0659,0.0468,0.0033"
14205,user_454,2024-05-08 00:00:00,2024-05-09 00:00:00,20.58,"0.0353,0.1148,0.0668,0.0454,0.0"
14206,user_634,2024-05-08 00:00:00,2024-05-09 00:00:00,4.84,"0.0473,0.1618,0.0911,0.0517,0.0121"
14207,user_569,2024-05-08 00:00:00,2024-05-09 00:00:00,2.19,"0.1107,0.2796,0.0574,0.0814,0.0273"
14208,user_570,2024-05-08 00:00:00,2024-05-09 00:00:00,2.03,"0.1323,0.3623,0.0411,0.0,0.0647"
14209,user_455,2024-05-08 00:00:00,2024-05-09 00:00:00,10.36,"0.0195,0.0753,0.0712,0.0,0.0017"
14210,user_456,2024-05-08 00:00:00,2024-05-09 00:00:00,4.59,"0.0565,0.261,0.0444,0.0566,0.0048"
14211,user_457,2024-05-08 00:00:00,2024-05-09 00:00:00,13.99,"0.0375,0.1241,0.0718,0.0448,0.0044"
14212,user_552,2024-05-08 00:00:00,2024-05-09 00:00:00,3.02,"0.0649,0.2735,0.0457,0.0,0.0053"
14213,user_618,2024-05-08 00:00:00,2024-05-09 00:00:00,3.09,"0.0688,0.2552,0.0514,0.0736,0.0071"
14214,user_571,2024-05-08 00:00:00,2024-05-09 00:00:00,1.87,"0.1129,0.2733,0.0673,0.0801,0.0286"
14215,user_458,2024-05-08 00:00:00,2024-05-09 00:00:00,0.63,"0.1248,0.4873,0.0224,0.0,0.0794"
14216,user_667,2024-05-08 00:00:00,2024-05-09 00:00:00,15.79,"0.0,0.0975,0.0722,0.0404,0.0018"
14217,user_459,2024-05-08 00:00:00,2024-05-09 00:00:00,10.09,"0.0,0.1192,0.0761,0.0,0.0042"
14218,user_682,2024-05-08 00:00:00,2024-05-09 00:00:00,8.26,"0.0252,0.0936,0.0647,0.0353,0.0027"
14219,user_460,2024-05-08 00:00:00,2024-05-09 00:00:00,15.16,"0.0298,0.0993,0.0892,0.037,0.0031"
14220,user_461,2024-05-08 00:00:00,2024-05-09 00:00:00,13.8,"0.0275,0.0923,0.1274,0.0,0.003"
14221,user_668,2024-05-08 00:00:00,2024-05-09 00:00:00,0.65,"0.0476,0.1496,0.0877,0.0,0.0064"
14222,user_462,2024-05-08 00:00:00,2024-05-09 00:00:00,16.35,"0.0261,0.0968,0.0934,0.0,0.0039"
14223,user_463,2024-05-08 00:00:00,2024-05-09 00:00:00,2.27,"0.0945,0.2738,0.047,0.0841,0.0251"
14224,user_619,2024-05-08 00:00:00,2024-05-09 00:00:00,3.21,"0.0643,0.269,0.0461,0.0,0.0055"
14225,user_620,2024-05-08 00:00:00,2024-05-09 00:00:00,5.71,"0.0567,0.1888,0.0926,0.0554,0.0113"
14226,user_536,2024-05-08 00:00:00,2024-05-09 00:00:00,13.27,"0.0423,0.1296,0.0601,0.0,0.0036"
14227,user_464,2024-05-08 00:00:00,2024-05-09 00:00:00,4.51,"0.0566,0.2402,0.0388,0.0624,0.0054"
14228,user_465,2024-05-08 00:00:00,2024-05-09 00:00:00,10.17,"0.0323,0.1109,0.0572,0.0421,0.0025"
14229,user_466,2024-05-08 00:00:00,2024-05-09 00:00:00,9.05,"0.0478,0.1525,0.0488,0.0521,0.0045"
14230,user_572,2024-05-08 00:00:00,2024-05-09 00:00:00,4.17,"0.0,0.1657,0.0844,0.0598,0.0125"
14231,user_553,2024-05-08 00:00:00,2024-05-09 00:00:00,3.38,"0.0651,0.2607,0.0498,0.0679,0.0055"
14232,user_467,2024-05-08 00:00:00,2024-05-09 00:00:00,3.9,"0.0542,0.2099,0.048,0.0613,0.0062"
14233,user_656,2024-05-08 00:00:00,2024-05-09 00:00:00,2.87,"0.0677,0.2695,0.0478,0.068,0.0062"
14234,user_468,2024-05-08 00:00:00,2024-05-09 00:00:00,14.73,"0.0251,0.091,0.0845,0.0374,0.0022"
14235,user_469,2024-05-08 00:00:00,2024-05-09 00:00:00,12.07,"0.0311,0.108,0.0905,0.0403,0.0039"
14236,user_470,2024-05-08 00:00:00,2024-05-09 00:00:00,1.42,"0.0,0.5071,0.0207,0.0688,0.0716"
14237,user_471,2024-05-08 00:00:00,2024-05-09 00:00:00,11.62,"0.0403,0.1319,0.0858,0.0456,0.0057"
14238,user_472,2024-05-08 00:00:00,2024-05-09 00:00:00,7.59,"0.0265,0.1019,0.0794,0.035,0.0046"
14239,user_473,2024-05-08 00:00:00,2024-05-09 00:00:00,4.53,"0.0,0.1712,0.0486,0.0647,0.0074"
14240,user_474,2024-05-08 00:00:00,2024-05-09 00:00:00,12.54,"0.0365,0.1182,0.0619,0.0468,0.0029"
14241,user_475,2024-05-08 00:00:00,2024-05-09 00:00:00,8.83,"0.0185,0.0867,0.0633,0.0234,0.0017"
14242,user_476,2024-05-08 00:00:00,2024-05-09 00:00:00,8.95,"0.0277,0.1009,0.0475,0.0377,0.0023"
14243,user_477,2024-05-08 00:00:00,2024-05-09 00:00:00,12.18,"0.0389,0.1238,0.0567,0.0463,0.0034"
14244,user_478,2024-05-08 00:00:00,2024-05-09 00:00:00,0.76,"0.1224,0.262,0.0877,0.1091,0.0536"
14245,user_479,2024-05-08 00:00:00,2024-05-09 00:00:00,3.17,"0.0557,0.2579,0.0394,0.0659,0.0043"
14246,user_480,2024-05-08 00:00:00,2024-05-09 00:00:00,6.86,"0.0491,0.1505,0.0534,0.0547,0.0046"
14247,user_481,2024-05-08 00:00:00,2024-05-09 00:00:00,13.75,"0.0441,0.1332,0.0638,0.0511,0.0039"
14248,user_482,2024-05-08 00:00:00,2024-05-09 00:00:00,5.03,"0.0547,0.2356,0.0389,0.0596,0.005"
14249,user_683,2024-05-08 00:00:00,2024-05-09 00:00:00,7.76,"0.0442,0.1366,0.0522,0.0505,0.0039"
14250,user_554,2024-05-08 00:00:00,2024-05-09 00:00:00,1.93,"0.0901,0.2707,0.0729,0.0915,0.0194"
14251,user_483,2024-05-08 00:00:00,2024-05-09 00:00:00,6.7,"0.0342,0.1208,0.1214,0.0353,0.0076"
14252,user_703,2024-05-08 00:00:00,2024-05-09 00:00:00,11.2,"0.0415,0.1267,0.065,0.0494,0.0037"
14253,user_484,2024-05-08 00:00:00,2024-05-09 00:00:00,3.41,"0.0688,0.2856,0.0444,0.0645,0.0061"
14254,user_485,2024-05-08 00:00:00,2024-05-09 00:00:00,9.88,"0.0492,0.1537,0.0524,0.0538,0.0045"
14255,user_573,2024-05-08 00:00:00,2024-05-09 00:00:00,3.26,"0.0556,0.1914,0.0396,0.0695,0.0061"
14256,user_486,2024-05-08 00:00:00,2024-05-09 00:00:00,5.31,"0.0539,0.25,0.0405,0.0563,0.0038"
14257,user_704,2024-05-08 00:00:00,2024-05-09 00:00:00,15.84,"0.0297,0.1038,0.07,0.0426,0.0022"
14258,user_487,2024-05-08 00:00:00,2024-05-09 00:00:00,6.99,"0.0286,0.1064,0.1078,0.0361,0.006"
14259,user_488,2024-05-08 00:00:00,2024-05-09 00:00:00,17.31,"0.0282,0.1005,0.072,0.0415,0.002"
14260,user_489,2024-05-08 00:00:00,2024-05-09 00:00:00,4.91,"0.0539,0.1751,0.0489,0.0621,0.0067"
14261,user_490,2024-05-08 00:00:00,2024-05-09 00:00:00,5.58,"0.0588,0.1974,0.0464,0.0618,0.0072"
14262,user_705,2024-05-08 00:00:00,2024-05-09 00:00:00,5.22,"0.0501,0.1774,0.0456,0.0568,0.005"
14263,user_684,2024-05-08 00:00:00,2024-05-09 00:00:00,5.96,"0.0516,0.1581,0.0474,0.0617,0.0061"
14264,user_635,2024-05-08 00:00:00,2024-05-09 00:00:00,4.87,"0.052,0.1651,0.08,0.0,0.0119"
14265,user_685,2024-05-08 00:00:00,2024-05-09 00:00:00,7.25,"0.0515,0.158,0.0523,0.0602,0.0058"
14266,user_491,2024-05-08 00:00:00,2024-05-09 00:00:00,4.41,"0.058,0.2629,0.0379,0.0587,0.0049"
14267,user_492,2024-05-08 00:00:00,2024-05-09 00:00:00,9.85,"0.0474,0.1434,0.0546,0.0532,0.0042"
14268,user_493,2024-05-08 00:00:00,2024-05-09 00:00:00,4.04,"0.0528,0.2342,0.0389,0.0647,0.0044"
14269,user_494,2024-05-08 00:00:00,2024-05-09 00:00:00,9.34,"0.042,0.1318,0.0735,0.0487,0.0046"
14270,user_495,2024-05-08 00:00:00,2024-05-09 00:00:00,14.6,"0.0385,0.1204,0.0649,0.0483,0.0032"
14271,user_496,2024-05-08 00:00:00,2024-05-09 00:00:00,9.6,"0.0398,0.1226,0.0651,0.0476,0.0035"
14272,user_497,2024-05-08 00:00:00,2024-05-09 00:00:00,5.45,"0.0537,0.1805,0.0455,0.0626,0.0061"
14273,user_498,2024-05-08 00:00:00,2024-05-09 00:00:00,3.55,"0.0932,0.2639,0.0559,0.0869,0.02"
14274,user_499,2024-05-08 00:00:00,2024-05-09 00:00:00,2.71,"0.0779,0.2581,0.077,0.0801,0.0173"
14275,user_500,2024-05-08 00:00:00,2024-05-09 00:00:00,14.37,"0.025,0.0882,0.0759,0.0334,0.0026"
